,id,usa_prices
68098,69099,8.04
68099,69100,9.87
68100,69101,14.1
68101,69102,5.22
68102,69103,2.29
68103,69104,7.05
68104,69105,2.25
68105,69106,2.8
68106,69107,7.05
68107,69108,3.22
68108,69109,1.36
68109,69110,4.52
68110,69111,2.41
68111,69112,7.05
68112,69113,2.0
68113,69114,1.19
68114,69115,7.05
68115,69116,7.05
68116,69117,8.46
68117,69118,1.83
68118,69119,5.52
68119,69120,14.1
68120,69121,8.42
68121,69122,7.31
68122,69123,8.39
68123,69124,9.3
68124,69125,3.67
68125,69126,6.44
68126,69127,12.09
68127,69128,11.0
68128,69129,16.36
68129,69130,10.07
68130,69131,7.05
68131,69132,5.63
68132,69133,8.04
68133,69134,9.1
68134,69135,8.04
68135,69136,0.78
68136,69137,0.78
68137,69138,7.65
68138,69139,8.46
68139,69140,8.04
68140,69141,4.03
68141,69142,9.08
68142,69143,6.03
68143,69144,6.46
68144,69145,2.41
68145,69146,2.54
68146,69147,2.54
68147,69148,2.54
68148,69149,2.54
68149,69150,5.63
68150,69151,5.34
68151,69152,6.95
68152,69153,6.51
68153,69154,2.68
68154,69155,7.04
68155,69156,7.04
68156,69157,7.04
68157,69158,2.8
68158,69159,7.04
68159,69160,5.63
68160,69161,12.68
68161,69162,12.68
68162,69163,7.04
68163,69164,3.49
68164,69165,4.09
68165,69166,7.04
68166,69167,11.27
68167,69168,7.04
68168,69169,7.04
68169,69170,8.18
68170,69171,6.04
68171,69172,4.01
68172,69173,8.04
68173,69174,5.06
68174,69175,1.61
68175,69176,4.01
68176,69177,7.04
68177,69178,6.51
68178,69179,6.03
68179,69180,0.4
68180,69181,0.4
68181,69182,5.82
68182,69183,7.04
68183,69184,2.88
68184,69185,0.4
68185,69186,3.93
68186,69187,9.3
68187,69188,6.03
68188,69189,12.07
68189,69190,0.4
68190,69191,0.4
68191,69192,5.35
68192,69193,0.4
68193,69194,2.8
68194,69195,2.8
68195,69196,10.58
68196,69197,10.58
68197,69198,4.82
68198,69199,4.09
68199,69200,6.85
68200,69201,7.04
68201,69202,5.64
68202,69203,9.87
68203,69204,1.83
68204,69205,2.8
68205,69206,8.04
68206,69207,6.2
68207,69208,5.06
68208,69209,10.58
68209,69210,11.36
68210,69211,7.04
68211,69212,7.04
68212,69213,1.19
68213,69214,5.22
68214,69215,0.81
68215,69216,1.36
68216,69217,10.72
68217,69218,10.72
68218,69219,2.8
68219,69220,0.4
68220,69221,8.04
68221,69222,2.8
68222,69223,6.03
68223,69224,13.81
68224,69225,6.03
68225,69226,1.83
68226,69227,6.65
68227,69228,0.91
68228,69229,8.22
68229,69230,10.06
68230,69231,5.64
68231,69232,10.06
68232,69233,8.04
68233,69234,5.63
68234,69235,4.02
68235,69236,7.04
68236,69237,7.04
68237,69238,12.07
68238,69239,4.22
68239,69240,4.02
68240,69241,5.64
68241,69242,7.04
68242,69243,8.31
68243,69244,8.04
68244,69245,7.05
68245,69246,1.83
68246,69247,7.04
68247,69248,7.05
68248,69249,7.19
68249,69250,2.74
68250,69251,7.04
68251,69252,4.2
68252,69253,6.99
68253,69254,6.35
68254,69255,5.22
68255,69256,4.02
68256,69257,4.02
68257,69258,7.04
68258,69259,4.02
68259,69260,4.02
68260,69261,5.63
68261,69262,6.65
68262,69263,5.64
68263,69264,7.62
68264,69265,8.46
68265,69266,5.61
68266,69267,2.0
68267,69268,5.22
68268,69269,5.22
68269,69270,5.22
68270,69271,4.02
68271,69272,7.04
68272,69273,1.36
68273,69274,3.45
68274,69275,3.21
68275,69276,5.82
68276,69277,5.82
68277,69278,4.02
68278,69279,4.02
68279,69280,4.02
68280,69281,4.02
68281,69282,6.1
68282,69283,4.02
68283,69284,8.04
68284,69285,5.63
68285,69286,7.04
68286,69287,11.28
68287,69288,5.63
68288,69289,4.22
68289,69290,5.22
68290,69291,5.63
68291,69292,1.83
68292,69293,5.63
68293,69294,7.04
68294,69295,6.98
68295,69296,5.63
68296,69297,4.82
68297,69298,7.04
68298,69299,7.04
68299,69300,8.18
68300,69301,0.4
68301,69302,7.04
68302,69303,11.27
68303,69304,4.56
68304,69305,8.06
68305,69306,7.04
68306,69307,7.05
68307,69308,7.04
68308,69309,6.91
68309,69310,7.04
68310,69311,9.3
68311,69312,4.93
68312,69313,7.04
68313,69314,14.38
68314,69315,8.46
68315,69316,7.62
68316,69317,7.04
68317,69318,4.22
68318,69319,0.4
68319,69320,7.04
68320,69321,3.09
68321,69322,7.6
68322,69323,11.28
68323,69324,5.06
68324,69325,6.85
68325,69326,7.04
68326,69327,5.06
68327,69328,12.09
68328,69329,3.61
68329,69330,8.46
68330,69331,7.04
68331,69332,2.8
68332,69333,3.09
68333,69334,0.78
68334,69335,7.04
68335,69336,4.01
68336,69337,7.04
68337,69338,9.87
68338,69339,6.85
68339,69340,0.84
68340,69341,8.06
68341,69342,8.31
68342,69343,7.04
68343,69344,4.01
68344,69345,9.94
68345,69346,11.28
68346,69347,9.87
68347,69348,7.89
68348,69349,8.45
68349,69350,2.8
68350,69351,4.93
68351,69352,7.6
68352,69353,1.36
68353,69354,2.29
68354,69355,2.29
68355,69356,3.21
68356,69357,4.6
68357,69358,3.21
68358,69359,1.83
68359,69360,1.36
68360,69361,1.36
68361,69362,3.22
68362,69363,2.8
68363,69364,8.31
68364,69365,8.77
68365,69366,6.04
68366,69367,6.0
68367,69368,2.29
68368,69369,1.83
68369,69370,1.36
68370,69371,0.9
68371,69372,0.9
68372,69373,1.36
68373,69374,1.36
68374,69375,1.36
68375,69376,0.9
68376,69377,1.36
68377,69378,0.9
68378,69379,1.83
68379,69380,1.36
68380,69381,8.05
68381,69382,6.91
68382,69383,4.82
68383,69384,3.61
68384,69385,6.65
68385,69386,7.31
68386,69387,7.04
68387,69388,5.64
68388,69389,7.05
68389,69390,8.46
68390,69391,14.1
68391,69392,2.29
68392,69393,2.29
68393,69394,1.83
68394,69395,7.04
68395,69396,7.04
68396,69397,7.04
68397,69398,7.04
68398,69399,7.04
68399,69400,7.04
68400,69401,7.04
68401,69402,4.56
68402,69403,7.05
68403,69404,8.17
68404,69405,7.05
68405,69406,7.05
68406,69407,5.64
68407,69408,5.64
68408,69409,5.64
68409,69410,7.05
68410,69411,8.46
68411,69412,5.64
68412,69413,5.64
68413,69414,7.05
68414,69415,6.44
68415,69416,4.09
68416,69417,11.0
68417,69418,6.02
68418,69419,7.05
68419,69420,7.05
68420,69421,5.64
68421,69422,5.64
68422,69423,5.64
68423,69424,8.67
68424,69425,7.05
68425,69426,5.64
68426,69427,8.46
68427,69428,7.05
68428,69429,1.41
68429,69430,1.41
68430,69431,1.41
68431,69432,1.41
68432,69433,2.54
68433,69434,6.85
68434,69435,5.62
68435,69436,10.68
68436,69437,2.29
68437,69438,7.04
68438,69439,2.8
68439,69440,8.06
68440,69441,9.87
68441,69442,4.61
68442,69443,9.87
68443,69444,5.63
68444,69445,3.21
68445,69446,2.41
68446,69447,7.05
68447,69448,6.03
68448,69449,6.03
68449,69450,7.05
68450,69451,7.05
68451,69452,14.1
68452,69453,6.04
68453,69454,8.77
68454,69455,7.05
68455,69456,1.96
68456,69457,1.96
68457,69458,19.73
68458,69459,3.42
68459,69460,8.04
68460,69461,8.18
68461,69462,6.48
68462,69463,7.05
68463,69464,8.04
68464,69465,10.58
68465,69466,17.31
68466,69467,5.64
68467,69468,6.48
68468,69469,7.62
68469,69470,7.05
68470,69471,8.04
68471,69472,0.38
68472,69473,0.38
68473,69474,5.03
68474,69475,0.38
68475,69476,8.46
68476,69477,7.05
68477,69478,6.21
68478,69479,12.68
68479,69480,6.26
68480,69481,5.06
68481,69482,0.38
68482,69483,4.22
68483,69484,8.45
68484,69485,10.06
68485,69486,3.62
68486,69487,8.39
68487,69488,2.29
68488,69489,10.43
68489,69490,6.03
68490,69491,5.64
68491,69492,7.05
68492,69493,18.11
68493,69494,7.05
68494,69495,9.87
68495,69496,8.04
68496,69497,5.05
68497,69498,5.64
68498,69499,1.79
68499,69500,3.53
68500,69501,2.8
68501,69502,8.46
68502,69503,10.07
68503,69504,7.89
68504,69505,12.09
68505,69506,15.09
68506,69507,2.8
68507,69508,5.64
68508,69509,6.21
68509,69510,5.41
68510,69511,10.06
68511,69512,7.56
68512,69513,4.02
68513,69514,3.36
68514,69515,3.36
68515,69516,9.87
68516,69517,10.07
68517,69518,5.64
68518,69519,7.05
68519,69520,10.07
68520,69521,12.79
68521,69522,10.58
68522,69523,6.91
68523,69524,7.05
68524,69525,7.05
68525,69526,16.93
68526,69527,6.75
68527,69528,2.82
68528,69529,18.11
68529,69530,8.04
68530,69531,1.36
68531,69532,6.21
68532,69533,6.03
68533,69534,3.66
68534,69535,15.09
68535,69536,8.45
68536,69537,7.62
68537,69538,4.56
68538,69539,6.03
68539,69540,8.46
68540,69541,10.06
68541,69542,7.05
68542,69543,0.9
68543,69544,8.46
68544,69545,8.04
68545,69546,6.03
68546,69547,12.79
68547,69548,12.79
68548,69549,9.22
68549,69550,9.87
68550,69551,2.25
68551,69552,3.1
68552,69553,10.06
68553,69554,6.03
68554,69555,9.13
68555,69556,7.05
68556,69557,7.65
68557,69558,14.1
68558,69559,8.22
68559,69560,8.46
68560,69561,2.8
68561,69562,6.85
68562,69563,7.05
68563,69564,8.46
68564,69565,5.92
68565,69566,7.05
68566,69567,8.46
68567,69568,7.05
68568,69569,2.8
68569,69570,7.05
68570,69571,8.46
68571,69572,5.64
68572,69573,7.05
68573,69574,7.05
68574,69575,5.64
68575,69576,7.05
68576,69577,5.63
68577,69578,5.92
68578,69579,7.05
68579,69580,2.0
68580,69581,9.87
68581,69582,7.05
68582,69583,8.04
68583,69584,8.39
68584,69585,8.39
68585,69586,5.64
68586,69587,10.07
68587,69588,5.22
68588,69589,5.64
68589,69590,7.05
68590,69591,4.15
68591,69592,0.9
68592,69593,5.63
68593,69594,0.43
68594,69595,8.04
68595,69596,19.73
68596,69597,5.63
68597,69598,8.31
68598,69599,11.28
68599,69600,6.03
68600,69601,17.2
68601,69602,7.05
68602,69603,12.69
68603,69604,3.61
68604,69605,4.02
68605,69606,5.63
68606,69607,86.6
68607,69608,2.8
68608,69609,3.61
68609,69610,0.89
68610,69611,0.89
68611,69612,10.72
68612,69613,2.8
68613,69614,6.03
68614,69615,6.21
68615,69616,1.41
68616,69617,7.71
68617,69618,9.4
68618,69619,9.4
68619,69620,9.4
68620,69621,8.65
68621,69622,3.21
68622,69623,8.39
68623,69624,4.6
68624,69625,0.9
68625,69626,7.05
68626,69627,3.67
68627,69628,5.08
68628,69629,6.92
68629,69630,11.74
68630,69631,11.74
68631,69632,8.39
68632,69633,4.02
68633,69634,8.04
68634,69635,9.4
68635,69636,11.08
68636,69637,6.81
68637,69638,7.24
68638,69639,7.24
68639,69640,9.87
68640,69641,7.05
68641,69642,7.05
68642,69643,8.45
68643,69644,11.56
68644,69645,11.28
68645,69646,3.36
68646,69647,6.71
68647,69648,8.39
68648,69649,8.04
68649,69650,2.41
68650,69651,4.6
68651,69652,9.4
68652,69653,9.4
68653,69654,9.87
68654,69655,1.4
68655,69656,8.39
68656,69657,1.61
68657,69658,5.22
68658,69659,7.05
68659,69660,7.05
68660,69661,9.87
68661,69662,9.87
68662,69663,9.87
68663,69664,9.87
68664,69665,5.64
68665,69666,9.07
68666,69667,7.05
68667,69668,8.75
68668,69669,8.46
68669,69670,3.61
68670,69671,3.16
68671,69672,4.93
68672,69673,8.46
68673,69674,7.05
68674,69675,1.41
68675,69676,3.93
68676,69677,8.46
68677,69678,8.46
68678,69679,15.09
68679,69680,4.22
68680,69681,6.21
68681,69682,3.61
68682,69683,3.61
68683,69684,3.2
68684,69685,8.46
68685,69686,8.46
68686,69687,11.27
68687,69688,10.58
68688,69689,9.17
68689,69690,12.69
68690,69691,3.95
68691,69692,10.06
68692,69693,14.1
68693,69694,14.1
68694,69695,2.8
68695,69696,7.04
68696,69697,18.11
68697,69698,14.1
68698,69699,6.21
68699,69700,2.25
68700,69701,2.41
68701,69702,2.26
68702,69703,7.82
68703,69704,8.39
68704,69705,5.37
68705,69706,8.39
68706,69707,3.22
68707,69708,7.05
68708,69709,7.05
68709,69710,9.4
68710,69711,8.19
68711,69712,2.25
68712,69713,5.37
68713,69714,8.39
68714,69715,8.39
68715,69716,7.04
68716,69717,8.39
68717,69718,3.61
68718,69719,6.04
68719,69720,6.04
68720,69721,2.8
68721,69722,3.21
68722,69723,18.11
68723,69724,8.46
68724,69725,2.41
68725,69726,16.78
68726,69727,16.78
68727,69728,10.07
68728,69729,10.07
68729,69730,6.83
68730,69731,16.78
68731,69732,16.78
68732,69733,3.1
68733,69734,16.78
68734,69735,16.78
68735,69736,8.39
68736,69737,7.71
68737,69738,16.78
68738,69739,16.78
68739,69740,8.39
68740,69741,8.39
68741,69742,16.78
68742,69743,16.78
68743,69744,14.94
68744,69745,7.05
68745,69746,11.74
68746,69747,11.74
68747,69748,11.74
68748,69749,8.31
68749,69750,11.28
68750,69751,8.39
68751,69752,10.07
68752,69753,2.25
68753,69754,2.68
68754,69755,3.21
68755,69756,4.02
68756,69757,5.22
68757,69758,16.93
68758,69759,1.19
68759,69760,3.21
68760,69761,3.21
68761,69762,3.21
68762,69763,2.0
68763,69764,2.0
68764,69765,8.13
68765,69766,3.62
68766,69767,5.63
68767,69768,2.88
68768,69769,2.41
68769,69770,5.03
68770,69771,3.69
68771,69772,15.1
68772,69773,7.25
68773,69774,7.25
68774,69775,9.4
68775,69776,17.46
68776,69777,15.1
68777,69778,7.25
68778,69779,8.72
68779,69780,9.4
68780,69781,9.4
68781,69782,9.4
68782,69783,6.04
68783,69784,8.72
68784,69785,3.36
68785,69786,9.4
68786,69787,17.46
68787,69788,17.46
68788,69789,3.36
68789,69790,17.46
68790,69791,3.36
68791,69792,17.46
68792,69793,17.46
68793,69794,6.71
68794,69795,7.25
68795,69796,1.67
68796,69797,36.25
68797,69798,3.36
68798,69799,86.6
68799,69800,42.96
68800,69801,8.39
68801,69802,8.39
68802,69803,8.39
68803,69804,3.69
68804,69805,7.25
68805,69806,1.67
68806,69807,29.87
68807,69808,5.7
68808,69809,7.25
68809,69810,9.4
68810,69811,9.4
68811,69812,24.51
68812,69813,10.41
68813,69814,5.7
68814,69815,7.25
68815,69816,8.72
68816,69817,9.4
68817,69818,15.1
68818,69819,17.46
68819,69820,24.51
68820,69821,7.25
68821,69822,5.7
68822,69823,3.69
68823,69824,7.25
68824,69825,9.4
68825,69826,9.4
68826,69827,17.46
68827,69828,8.39
68828,69829,74.52
68829,69830,29.87
68830,69831,24.51
68831,69832,24.51
68832,69833,9.4
68833,69834,7.25
68834,69835,17.46
68835,69836,17.46
68836,69837,6.38
68837,69838,3.69
68838,69839,9.4
68839,69840,15.1
68840,69841,9.4
68841,69842,24.51
68842,69843,6.71
68843,69844,28.2
68844,69845,9.4
68845,69846,3.36
68846,69847,8.39
68847,69848,17.46
68848,69849,8.39
68849,69850,3.36
68850,69851,10.07
68851,69852,4.03
68852,69853,3.36
68853,69854,1.67
68854,69855,24.51
68855,69856,15.1
68856,69857,9.4
68857,69858,3.69
68858,69859,7.25
68859,69860,21.15
68860,69861,3.36
68861,69862,3.36
68862,69863,17.46
68863,69864,7.25
68864,69865,6.38
68865,69866,7.25
68866,69867,15.1
68867,69868,13.09
68868,69869,9.4
68869,69870,86.6
68870,69871,17.46
68871,69872,15.1
68872,69873,3.69
68873,69874,29.87
68874,69875,9.4
68875,69876,86.6
68876,69877,74.52
68877,69878,9.4
68878,69879,17.46
68879,69880,7.25
68880,69881,24.51
68881,69882,8.39
68882,69883,9.4
68883,69884,7.25
68884,69885,7.33
68885,69886,9.4
68886,69887,17.46
68887,69888,9.4
68888,69889,5.7
68889,69890,9.4
68890,69891,24.51
68891,69892,6.04
68892,69893,1.67
68893,69894,3.36
68894,69895,3.36
68895,69896,9.4
68896,69897,3.36
68897,69898,4.03
68898,69899,3.69
68899,69900,24.51
68900,69901,8.39
68901,69902,9.4
68902,69903,28.86
68903,69904,9.4
68904,69905,7.25
68905,69906,9.4
68906,69907,15.1
68907,69908,5.7
68908,69909,8.39
68909,69910,9.4
68910,69911,42.96
68911,69912,9.4
68912,69913,9.4
68913,69914,9.4
68914,69915,14.1
68915,69916,5.7
68916,69917,7.25
68917,69918,86.6
68918,69919,3.36
68919,69920,17.46
68920,69921,86.6
68921,69922,9.4
68922,69923,5.7
68923,69924,7.25
68924,69925,17.46
68925,69926,7.25
68926,69927,24.51
68927,69928,9.4
68928,69929,36.25
68929,69930,9.4
68930,69931,21.15
68931,69932,9.4
68932,69933,9.4
68933,69934,17.46
68934,69935,36.25
68935,69936,5.7
68936,69937,28.2
68937,69938,7.25
68938,69939,6.04
68939,69940,6.71
68940,69941,21.15
68941,69942,3.36
68942,69943,15.1
68943,69944,9.4
68944,69945,9.4
68945,69946,5.7
68946,69947,3.69
68947,69948,2.0
68948,69949,2.0
68949,69950,3.36
68950,69951,7.31
68951,69952,3.21
68952,69953,8.39
68953,69954,8.39
68954,69955,8.39
68955,69956,10.07
68956,69957,8.39
68957,69958,8.39
68958,69959,8.39
68959,69960,11.0
68960,69961,4.01
68961,69962,8.65
68962,69963,1.35
68963,69964,9.08
68964,69965,2.74
68965,69966,2.8
68966,69967,8.31
68967,69968,12.72
68968,69969,4.6
68969,69970,5.92
68970,69971,5.64
68971,69972,10.06
68972,69973,2.29
68973,69974,2.29
68974,69975,5.44
68975,69976,1.32
68976,69977,7.71
68977,69978,7.05
68978,69979,5.63
68979,69980,5.44
68980,69981,11.28
68981,69982,9.02
68982,69983,5.34
68983,69984,2.8
68984,69985,1.83
68985,69986,5.63
68986,69987,2.01
68987,69988,4.51
68988,69989,3.44
68989,69990,8.46
68990,69991,7.05
68991,69992,11.27
68992,69993,3.09
68993,69994,2.8
68994,69995,2.82
68995,69996,8.46
68996,69997,3.21
68997,69998,13.81
68998,69999,13.81
68999,70000,1.67
69000,70001,1.67
69001,70002,3.36
69002,70003,3.36
69003,70004,1.67
69004,70005,3.36
69005,70006,1.67
69006,70007,3.36
69007,70008,3.36
69008,70009,1.67
69009,70010,1.67
69010,70011,3.36
69011,70012,3.36
69012,70013,1.67
69013,70014,3.36
69014,70015,3.36
69015,70016,1.67
69016,70017,3.36
69017,70018,3.36
69018,70019,3.36
69019,70020,1.67
69020,70021,3.36
69021,70022,3.36
69022,70023,1.67
69023,70024,3.36
69024,70025,10.07
69025,70026,1.67
69026,70027,3.36
69027,70028,3.36
69028,70029,5.08
69029,70030,2.29
69030,70031,6.03
69031,70032,6.83
69032,70033,4.82
69033,70034,5.44
69034,70035,9.12
69035,70036,4.02
69036,70037,6.98
69037,70038,6.81
69038,70039,1.79
69039,70040,5.92
69040,70041,4.22
69041,70042,10.06
69042,70043,0.9
69043,70044,12.07
69044,70045,1.36
69045,70046,2.74
69046,70047,2.29
69047,70048,2.74
69048,70049,5.98
69049,70050,8.04
69050,70051,5.63
69051,70052,8.46
69052,70053,6.51
69053,70054,10.9
69054,70055,8.67
69055,70056,8.67
69056,70057,8.04
69057,70058,3.66
69058,70059,1.59
69059,70060,6.76
69060,70061,6.65
69061,70062,4.42
69062,70063,2.8
69063,70064,4.02
69064,70065,4.02
69065,70066,3.21
69066,70067,4.51
69067,70068,3.67
69068,70069,8.65
69069,70070,4.15
69070,70071,1.32
69071,70072,8.45
69072,70073,7.04
69073,70074,4.51
69074,70075,6.44
69075,70076,5.22
69076,70077,4.02
69077,70078,2.8
69078,70079,4.82
69079,70080,3.61
69080,70081,8.85
69081,70082,12.68
69082,70083,5.08
69083,70084,6.91
69084,70085,7.05
69085,70086,5.64
69086,70087,6.47
69087,70088,0.4
69088,70089,16.1
69089,70090,7.05
69090,70091,8.06
69091,70092,15.98
69092,70093,7.05
69093,70094,5.63
69094,70095,7.05
69095,70096,8.04
69096,70097,5.08
69097,70098,6.02
69098,70099,7.05
69099,70100,7.69
69100,70101,3.95
69101,70102,3.66
69102,70103,8.06
69103,70104,5.63
69104,70105,9.17
69105,70106,3.67
69106,70107,7.65
69107,70108,4.43
69108,70109,8.46
69109,70110,8.46
69110,70111,11.85
69111,70112,5.63
69112,70113,7.05
69113,70114,5.47
69114,70115,3.26
69115,70116,3.44
69116,70117,8.04
69117,70118,10.06
69118,70119,8.88
69119,70120,7.05
69120,70121,1.83
69121,70122,5.05
69122,70123,4.6
69123,70124,2.29
69124,70125,1.36
69125,70126,1.83
69126,70127,0.46
69127,70128,3.21
69128,70129,1.83
69129,70130,0.9
69130,70131,0.9
69131,70132,0.9
69132,70133,1.36
69133,70134,0.78
69134,70135,5.63
69135,70136,4.42
69136,70137,1.6
69137,70138,4.02
69138,70139,7.22
69139,70140,6.08
69140,70141,1.32
69141,70142,7.05
69142,70143,7.05
69143,70144,5.64
69144,70145,7.05
69145,70146,7.05
69146,70147,6.44
69147,70148,5.63
69148,70149,8.46
69149,70150,7.05
69150,70151,7.05
69151,70152,7.05
69152,70153,7.05
69153,70154,11.28
69154,70155,7.88
69155,70156,7.4
69156,70157,2.25
69157,70158,7.05
69158,70159,5.75
69159,70160,9.4
69160,70161,7.05
69161,70162,1.79
69162,70163,9.87
69163,70164,9.87
69164,70165,9.87
69165,70166,6.71
69166,70167,8.45
69167,70168,1.41
69168,70169,9.87
69169,70170,10.58
69170,70171,10.58
69171,70172,7.05
69172,70173,6.03
69173,70174,1.41
69174,70175,2.8
69175,70176,3.22
69176,70177,8.46
69177,70178,5.64
69178,70179,7.05
69179,70180,10.07
69180,70181,12.09
69181,70182,2.0
69182,70183,10.58
69183,70184,10.07
69184,70185,6.03
69185,70186,8.04
69186,70187,6.02
69187,70188,2.74
69188,70189,15.5
69189,70190,6.48
69190,70191,9.17
69191,70192,2.82
69192,70193,1.59
69193,70194,6.02
69194,70195,9.87
69195,70196,7.04
69196,70197,6.03
69197,70198,4.93
69198,70199,10.58
69199,70200,8.04
69200,70201,8.46
69201,70202,4.79
69202,70203,7.05
69203,70204,7.05
69204,70205,16.93
69205,70206,2.25
69206,70207,8.45
69207,70208,7.34
69208,70209,7.05
69209,70210,8.04
69210,70211,9.17
69211,70212,6.21
69212,70213,16.93
69213,70214,12.09
69214,70215,5.64
69215,70216,8.45
69216,70217,10.72
69217,70218,2.54
69218,70219,9.87
69219,70220,2.88
69220,70221,8.46
69221,70222,4.51
69222,70223,8.18
69223,70224,8.06
69224,70225,5.43
69225,70226,7.04
69226,70227,2.82
69227,70228,11.56
69228,70229,7.05
69229,70230,5.64
69230,70231,7.05
69231,70232,7.54
69232,70233,1.2
69233,70234,9.87
69234,70235,7.31
69235,70236,8.04
69236,70237,9.17
69237,70238,8.22
69238,70239,7.86
69239,70240,8.87
69240,70241,7.04
69241,70242,8.45
69242,70243,1.61
69243,70244,0.89
69244,70245,7.04
69245,70246,8.46
69246,70247,7.05
69247,70248,11.28
69248,70249,5.06
69249,70250,12.69
69250,70251,4.22
69251,70252,10.58
69252,70253,8.7
69253,70254,6.04
69254,70255,8.04
69255,70256,8.04
69256,70257,6.85
69257,70258,16.1
69258,70259,8.04
69259,70260,10.58
69260,70261,1.41
69261,70262,5.64
69262,70263,1.19
69263,70264,7.05
69264,70265,7.04
69265,70266,7.05
69266,70267,5.22
69267,70268,7.05
69268,70269,6.91
69269,70270,7.05
69270,70271,4.79
69271,70272,10.06
69272,70273,6.85
69273,70274,7.05
69274,70275,9.17
69275,70276,13.69
69276,70277,11.28
69277,70278,7.3
69278,70279,9.17
69279,70280,7.05
69280,70281,7.05
69281,70282,12.46
69282,70283,5.22
69283,70284,8.75
69284,70285,9.17
69285,70286,7.05
69286,70287,3.89
69287,70288,11.0
69288,70289,6.85
69289,70290,7.05
69290,70291,7.05
69291,70292,9.17
69292,70293,6.95
69293,70294,10.06
69294,70295,5.64
69295,70296,6.02
69296,70297,6.21
69297,70298,4.42
69298,70299,9.87
69299,70300,11.28
69300,70301,5.64
69301,70302,5.35
69302,70303,11.28
69303,70304,7.34
69304,70305,8.46
69305,70306,24.94
69306,70307,7.04
69307,70308,12.69
69308,70309,8.45
69309,70310,8.46
69310,70311,9.17
69311,70312,9.3
69312,70313,6.21
69313,70314,6.21
69314,70315,7.05
69315,70316,4.03
69316,70317,1.59
69317,70318,9.07
69318,70319,12.09
69319,70320,0.9
69320,70321,4.22
69321,70322,18.11
69322,70323,7.05
69323,70324,16.63
69324,70325,5.64
69325,70326,7.04
69326,70327,3.21
69327,70328,8.46
69328,70329,7.05
69329,70330,8.46
69330,70331,7.04
69331,70332,1.97
69332,70333,7.04
69333,70334,7.05
69334,70335,8.46
69335,70336,9.02
69336,70337,18.33
69337,70338,14.1
69338,70339,11.28
69339,70340,3.67
69340,70341,6.81
69341,70342,5.02
69342,70343,8.06
69343,70344,6.02
69344,70345,3.62
69345,70346,7.05
69346,70347,7.31
69347,70348,3.67
69348,70349,2.88
69349,70350,7.31
69350,70351,8.04
69351,70352,12.13
69352,70353,2.82
69353,70354,9.17
69354,70355,7.05
69355,70356,7.05
69356,70357,7.31
69357,70358,9.68
69358,70359,7.89
69359,70360,8.04
69360,70361,8.46
69361,70362,9.17
69362,70363,1.83
69363,70364,7.05
69364,70365,7.76
69365,70366,5.63
69366,70367,7.64
69367,70368,8.46
69368,70369,5.64
69369,70370,16.1
69370,70371,10.06
69371,70372,1.83
69372,70373,7.33
69373,70374,12.09
69374,70375,4.52
69375,70376,3.37
69376,70377,3.66
69377,70378,3.67
69378,70379,7.05
69379,70380,12.07
69380,70381,12.09
69381,70382,8.04
69382,70383,8.46
69383,70384,8.9
69384,70385,7.05
69385,70386,8.45
69386,70387,10.06
69387,70388,10.06
69388,70389,2.8
69389,70390,12.07
69390,70391,2.68
69391,70392,0.9
69392,70393,5.64
69393,70394,9.87
69394,70395,10.58
69395,70396,10.58
69396,70397,8.46
69397,70398,9.17
69398,70399,10.07
69399,70400,9.87
69400,70401,2.8
69401,70402,0.9
69402,70403,12.19
69403,70404,10.07
69404,70405,8.46
69405,70406,12.09
69406,70407,2.41
69407,70408,6.35
69408,70409,12.09
69409,70410,6.2
69410,70411,1.2
69411,70412,12.09
69412,70413,9.07
69413,70414,5.63
69414,70415,2.8
69415,70416,4.02
69416,70417,2.71
69417,70418,10.06
69418,70419,8.04
69419,70420,8.04
69420,70421,6.02
69421,70422,8.04
69422,70423,9.17
69423,70424,10.72
69424,70425,8.04
69425,70426,9.87
69426,70427,8.04
69427,70428,7.04
69428,70429,6.03
69429,70430,8.35
69430,70431,10.06
69431,70432,3.67
69432,70433,8.46
69433,70434,7.33
69434,70435,7.05
69435,70436,4.98
69436,70437,12.09
69437,70438,10.06
69438,70439,1.59
69439,70440,1.7
69440,70441,1.7
69441,70442,4.43
69442,70443,9.17
69443,70444,8.04
69444,70445,10.08
69445,70446,11.28
69446,70447,10.08
69447,70448,4.32
69448,70449,4.32
69449,70450,4.32
69450,70451,4.32
69451,70452,5.64
69452,70453,5.63
69453,70454,4.42
69454,70455,1.7
69455,70456,2.0
69456,70457,8.05
69457,70458,3.62
69458,70459,1.7
69459,70460,10.07
69460,70461,5.63
69461,70462,7.05
69462,70463,5.64
69463,70464,4.22
69464,70465,6.48
69465,70466,8.45
69466,70467,5.63
69467,70468,7.05
69468,70469,2.88
69469,70470,7.89
69470,70471,9.17
69471,70472,3.83
69472,70473,7.58
69473,70474,7.05
69474,70475,4.42
69475,70476,7.05
69476,70477,6.76
69477,70478,7.05
69478,70479,5.35
69479,70480,4.43
69480,70481,6.48
69481,70482,1.96
69482,70483,8.04
69483,70484,16.92
69484,70485,5.63
69485,70486,5.63
69486,70487,7.62
69487,70488,6.16
69488,70489,4.72
69489,70490,6.85
69490,70491,16.63
69491,70492,2.82
69492,70493,10.06
69493,70494,11.28
69494,70495,6.02
69495,70496,7.04
69496,70497,12.09
