,id,rating,number_of_ratings
73334,74335,,0
73335,74336,,0
73336,74337,,0
73337,74338,,0
73338,74339,,0
73339,74340,,0
73340,74341,,0
73341,74342,,0
73342,74343,,0
73343,74344,,0
73344,74345,,0
73345,74346,,0
73346,74347,,0
73347,74348,,0
73348,74349,,0
73349,74350,,0
73350,74351,,0
73351,74352,,0
73352,74353,,0
73353,74354,5.0,0
73354,74355,,0
73355,74356,,0
73356,74357,,0
73357,74358,,0
73358,74359,,0
73359,74360,,0
73360,74361,,0
73361,74362,,0
73362,74363,,0
73363,74364,,0
73364,74365,4.5,54
73365,74366,4.5,28
73366,74367,4.5,12
73367,74368,4.0,3
73368,74369,4.5,4
73369,74370,3.5,3
73370,74371,5.0,0
73371,74372,4.5,7
73372,74373,4.5,2
73373,74374,4.5,3
73374,74375,4.5,3
73375,74376,4.0,2
73376,74377,,0
73377,74378,5.0,3
73378,74379,5.0,3
73379,74380,,0
73380,74381,,0
73381,74382,,0
73382,74383,,0
73383,74384,4.0,2
73384,74385,,0
73385,74386,,0
73386,74387,5.0,2
73387,74388,,0
73388,74389,4.0,0
73389,74390,4.0,4
73390,74391,5.0,0
73391,74392,,0
73392,74393,5.0,2
73393,74394,,0
73394,74395,,0
73395,74396,,0
73396,74397,,0
73397,74398,,0
73398,74399,,0
73399,74400,5.0,4
73400,74401,5.0,0
73401,74402,,0
73402,74403,2.0,0
73403,74404,,0
73404,74405,,0
73405,74406,,0
73406,74407,,0
73407,74408,,0
73408,74409,,0
73409,74410,,0
73410,74411,,0
73411,74412,,0
73412,74413,,0
73413,74414,,0
73414,74415,,0
73415,74416,,0
73416,74417,,0
73417,74418,,0
73418,74419,,0
73419,74420,,0
73420,74421,,0
73421,74422,,0
73422,74423,,0
73423,74424,,0
73424,74425,,0
73425,74426,,0
73426,74427,4.0,2
73427,74428,,0
73428,74429,,0
73429,74430,,0
73430,74431,,0
73431,74432,,0
73432,74433,,0
73433,74434,,0
73434,74435,,0
73435,74436,4.0,0
73436,74437,,0
73437,74438,4.5,3
73438,74439,,0
73439,74440,,0
73440,74441,,0
73441,74442,,0
73442,74443,,0
73443,74444,,0
73444,74445,,0
73445,74446,,0
73446,74447,,0
73447,74448,,0
73448,74449,3.0,0
73449,74450,,0
73450,74451,,0
73451,74452,,0
73452,74453,,0
73453,74454,,0
73454,74455,4.0,4
73455,74456,,0
73456,74457,,0
73457,74458,,0
73458,74459,,0
73459,74460,,0
73460,74461,,0
73461,74462,,0
73462,74463,,0
73463,74464,,0
73464,74465,,0
73465,74466,,0
73466,74467,,0
73467,74468,,0
73468,74469,,0
73469,74470,,0
73470,74471,,0
73471,74472,,0
73472,74473,,0
73473,74474,,0
73474,74475,,0
73475,74476,,0
73476,74477,,0
73477,74478,,0
73478,74479,,0
73479,74480,,0
73480,74481,,0
73481,74482,,0
73482,74483,,0
73483,74484,,0
73484,74485,5.0,0
73485,74486,,0
73486,74487,,0
73487,74488,,0
73488,74489,,0
73489,74490,,0
73490,74491,,0
73491,74492,,0
73492,74493,,0
73493,74494,4.0,0
73494,74495,,0
73495,74496,5.0,6
73496,74497,,0
73497,74498,,0
73498,74499,4.0,0
73499,74500,,0
73500,74501,5.0,4
73501,74502,4.0,0
73502,74503,4.5,9
73503,74504,,0
73504,74505,,0
73505,74506,,0
73506,74507,,0
73507,74508,,0
73508,74509,,0
73509,74510,,0
73510,74511,,0
73511,74512,,0
73512,74513,,0
73513,74514,,0
73514,74515,,0
73515,74516,,0
73516,74517,,0
73517,74518,,0
73518,74519,,0
73519,74520,,0
73520,74521,,0
73521,74522,,0
73522,74523,,0
73523,74524,,0
73524,74525,,0
73525,74526,,0
73526,74527,,0
73527,74528,,0
73528,74529,,0
73529,74530,,0
73530,74531,,0
73531,74532,,0
73532,74533,,0
73533,74534,,0
73534,74535,,0
73535,74536,,0
73536,74537,,0
73537,74538,,0
73538,74539,,0
73539,74540,,0
73540,74541,,0
73541,74542,,0
73542,74543,,0
73543,74544,,0
73544,74545,,0
73545,74546,,0
73546,74547,,0
73547,74548,,0
73548,74549,,0
73549,74550,,0
73550,74551,,0
73551,74552,,0
73552,74553,,0
73553,74554,,0
73554,74555,,0
73555,74556,,0
73556,74557,,0
73557,74558,,0
73558,74559,,0
73559,74560,,0
73560,74561,,0
73561,74562,,0
73562,74563,,0
73563,74564,,0
73564,74565,,0
73565,74566,,0
73566,74567,,0
73567,74568,,0
73568,74569,,0
73569,74570,,0
73570,74571,,0
73571,74572,,0
73572,74573,,0
73573,74574,,0
73574,74575,,0
73575,74576,,0
73576,74577,,0
73577,74578,,0
73578,74579,,0
73579,74580,,0
73580,74581,,0
73581,74582,,0
73582,74583,,0
73583,74584,,0
73584,74585,,0
73585,74586,,0
73586,74587,,0
73587,74588,,0
73588,74589,,0
73589,74590,,0
73590,74591,,0
73591,74592,,0
73592,74593,,0
73593,74594,,0
73594,74595,,0
73595,74596,,0
73596,74597,,0
73597,74598,,0
73598,74599,,0
73599,74600,,0
73600,74601,,0
73601,74602,,0
73602,74603,,0
73603,74604,,0
73604,74605,,0
73605,74606,,0
73606,74607,,0
73607,74608,,0
73608,74609,,0
73609,74610,,0
73610,74611,,0
73611,74612,,0
73612,74613,,0
73613,74614,,0
73614,74615,,0
73615,74616,,0
73616,74617,,0
73617,74618,,0
73618,74619,,0
73619,74620,,0
73620,74621,,0
73621,74622,,0
73622,74623,,0
73623,74624,,0
73624,74625,,0
73625,74626,,0
73626,74627,,0
73627,74628,,0
73628,74629,,0
73629,74630,,0
73630,74631,,0
73631,74632,,0
73632,74633,,0
73633,74634,,0
73634,74635,,0
73635,74636,,0
73636,74637,,0
73637,74638,,0
73638,74639,,0
73639,74640,,0
73640,74641,,0
73641,74642,,0
73642,74643,,0
73643,74644,,0
73644,74645,,0
73645,74646,,0
73646,74647,,0
73647,74648,,0
73648,74649,,0
73649,74650,,0
73650,74651,,0
73651,74652,,0
73652,74653,,0
73653,74654,,0
73654,74655,,0
73655,74656,,0
73656,74657,,0
73657,74658,,0
73658,74659,,0
73659,74660,,0
73660,74661,,0
73661,74662,,0
73662,74663,,0
73663,74664,5.0,0
73664,74665,,0
73665,74666,,0
73666,74667,,0
73667,74668,,0
73668,74669,,0
73669,74670,,0
73670,74671,,0
73671,74672,,0
73672,74673,,0
73673,74674,,0
73674,74675,,0
73675,74676,,0
73676,74677,,0
73677,74678,,0
73678,74679,,0
73679,74680,,0
73680,74681,,0
73681,74682,,0
73682,74683,,0
73683,74684,,0
73684,74685,,0
73685,74686,,0
73686,74687,,0
73687,74688,,0
73688,74689,,0
73689,74690,,0
73690,74691,,0
73691,74692,,0
73692,74693,,0
73693,74694,,0
73694,74695,,0
73695,74696,,0
73696,74697,,0
73697,74698,,0
73698,74699,,0
73699,74700,,0
73700,74701,,0
73701,74702,,0
73702,74703,,0
73703,74704,,0
73704,74705,,0
73705,74706,,0
73706,74707,,0
73707,74708,,0
73708,74709,,0
73709,74710,,0
73710,74711,,0
73711,74712,,0
73712,74713,,0
73713,74714,,0
73714,74715,,0
73715,74716,,0
73716,74717,,0
73717,74718,,0
73718,74719,,0
73719,74720,,0
73720,74721,,0
73721,74722,,0
73722,74723,,0
73723,74724,,0
73724,74725,,0
73725,74726,,0
73726,74727,,0
73727,74728,,0
73728,74729,,0
73729,74730,,0
73730,74731,,0
73731,74732,,0
73732,74733,,0
73733,74734,,0
73734,74735,,0
73735,74736,,0
73736,74737,,0
73737,74738,,0
73738,74739,,0
73739,74740,,0
73740,74741,,0
73741,74742,,0
73742,74743,,0
73743,74744,,0
73744,74745,,0
73745,74746,,0
73746,74747,,0
73747,74748,,0
73748,74749,,0
73749,74750,,0
73750,74751,,0
73751,74752,,0
73752,74753,,0
73753,74754,,0
73754,74755,,0
73755,74756,,0
73756,74757,,0
73757,74758,,0
73758,74759,,0
73759,74760,,0
73760,74761,,0
73761,74762,,0
73762,74763,,0
73763,74764,,0
73764,74765,,0
73765,74766,,0
73766,74767,,0
73767,74768,,0
73768,74769,,0
73769,74770,,0
73770,74771,,0
73771,74772,,0
73772,74773,,0
73773,74774,,0
73774,74775,,0
73775,74776,,0
73776,74777,,0
73777,74778,,0
73778,74779,,0
73779,74780,,0
73780,74781,,0
73781,74782,,0
73782,74783,,0
73783,74784,,0
73784,74785,,0
73785,74786,,0
73786,74787,,0
73787,74788,,0
73788,74789,,0
73789,74790,,0
73790,74791,,0
73791,74792,,0
73792,74793,,0
73793,74794,,0
73794,74795,,0
73795,74796,,0
73796,74797,,0
73797,74798,,0
73798,74799,,0
73799,74800,,0
73800,74801,,0
73801,74802,,0
73802,74803,,0
73803,74804,,0
73804,74805,,0
73805,74806,,0
73806,74807,,0
73807,74808,,0
73808,74809,,0
73809,74810,,0
73810,74811,,0
73811,74812,,0
73812,74813,,0
73813,74814,,0
73814,74815,,0
73815,74816,,0
73816,74817,,0
73817,74818,,0
73818,74819,,0
73819,74820,,0
73820,74821,,0
73821,74822,,0
73822,74823,,0
73823,74824,,0
73824,74825,,0
73825,74826,,0
73826,74827,,0
73827,74828,,0
73828,74829,,0
73829,74830,,0
73830,74831,,0
73831,74832,,0
73832,74833,,0
73833,74834,,0
73834,74835,,0
73835,74836,,0
73836,74837,,0
73837,74838,,0
73838,74839,,0
73839,74840,4.0,0
73840,74841,,0
73841,74842,,0
73842,74843,,0
73843,74844,,0
73844,74845,,0
73845,74846,,0
73846,74847,,0
73847,74848,,0
73848,74849,,0
73849,74850,,0
73850,74851,,0
73851,74852,,0
73852,74853,,0
73853,74854,,0
73854,74855,,0
73855,74856,,0
73856,74857,,0
73857,74858,,0
73858,74859,,0
73859,74860,,0
73860,74861,,0
73861,74862,,0
73862,74863,,0
73863,74864,,0
73864,74865,,0
73865,74866,,0
73866,74867,,0
73867,74868,,0
73868,74869,,0
73869,74870,,0
73870,74871,,0
73871,74872,,0
73872,74873,,0
73873,74874,,0
73874,74875,,0
73875,74876,,0
73876,74877,,0
73877,74878,,0
73878,74879,,0
73879,74880,,0
73880,74881,,0
73881,74882,,0
73882,74883,,0
73883,74884,,0
73884,74885,,0
73885,74886,,0
73886,74887,,0
73887,74888,,0
73888,74889,,0
73889,74890,,0
73890,74891,,0
73891,74892,,0
73892,74893,,0
73893,74894,,0
73894,74895,,0
73895,74896,,0
73896,74897,,0
73897,74898,,0
73898,74899,,0
73899,74900,,0
73900,74901,,0
73901,74902,,0
73902,74903,,0
73903,74904,,0
73904,74905,,0
73905,74906,,0
73906,74907,,0
73907,74908,,0
73908,74909,,0
73909,74910,,0
73910,74911,,0
73911,74912,,0
73912,74913,,0
73913,74914,,0
73914,74915,,0
73915,74916,,0
73916,74917,,0
73917,74918,,0
73918,74919,,0
73919,74920,,0
73920,74921,,0
73921,74922,,0
73922,74923,,0
73923,74924,,0
73924,74925,,0
73925,74926,,0
73926,74927,,0
73927,74928,,0
73928,74929,,0
73929,74930,,0
73930,74931,,0
73931,74932,,0
73932,74933,,0
73933,74934,,0
73934,74935,,0
73935,74936,,0
73936,74937,,0
73937,74938,,0
73938,74939,3.5,4
73939,74940,4.0,2
73940,74941,,0
73941,74942,4.5,6
73942,74943,,0
73943,74944,4.0,2
73944,74945,3.5,3
73945,74946,5.0,0
73946,74947,5.0,0
73947,74948,,0
73948,74949,5.0,0
73949,74950,5.0,0
73950,74951,,0
73951,74952,3.5,3
73952,74953,,0
73953,74954,5.0,0
73954,74955,2.0,0
73955,74956,4.5,6
73956,74957,,0
73957,74958,4.0,2
73958,74959,4.0,0
73959,74960,,0
73960,74961,5.0,0
73961,74962,4.0,4
73962,74963,,0
73963,74964,,0
73964,74965,,0
73965,74966,3.5,2
73966,74967,,0
73967,74968,3.0,0
73968,74969,,0
73969,74970,4.0,0
73970,74971,5.0,0
73971,74972,4.0,0
73972,74973,,0
73973,74974,5.0,0
73974,74975,3.0,2
73975,74976,,0
73976,74977,,0
73977,74978,,0
73978,74979,,0
73979,74980,5.0,2
73980,74981,4.0,2
73981,74982,3.5,5
73982,74983,5.0,2
73983,74984,,0
73984,74985,,0
73985,74986,,0
73986,74987,5.0,4
73987,74988,,0
73988,74989,,0
73989,74990,,0
73990,74991,,0
73991,74992,,0
73992,74993,,0
73993,74994,,0
73994,74995,,0
73995,74996,,0
73996,74997,,0
73997,74998,,0
73998,74999,,0
73999,75000,,0
74000,75001,,0
74001,75002,5.0,0
74002,75003,,0
74003,75004,4.0,2
74004,75005,,0
74005,75006,,0
74006,75007,4.5,9
74007,75008,,0
74008,75009,,0
74009,75010,,0
74010,75011,,0
74011,75012,4.5,2
74012,75013,4.0,0
74013,75014,4.0,0
74014,75015,5.0,0
74015,75016,5.0,0
74016,75017,5.0,2
74017,75018,5.0,0
74018,75019,,0
74019,75020,4.0,0
74020,75021,,0
74021,75022,,0
74022,75023,,0
74023,75024,,0
74024,75025,,0
74025,75026,,0
74026,75027,5.0,0
74027,75028,,0
74028,75029,,0
74029,75030,,0
74030,75031,,0
74031,75032,4.5,3
74032,75033,5.0,2
74033,75034,5.0,0
74034,75035,,0
74035,75036,,0
74036,75037,,0
74037,75038,4.0,0
74038,75039,,0
74039,75040,3.0,0
74040,75041,4.0,0
74041,75042,,0
74042,75043,,0
74043,75044,5.0,7
74044,75045,,0
74045,75046,4.5,3
74046,75047,4.5,6
74047,75048,3.0,0
74048,75049,,0
74049,75050,,0
74050,75051,5.0,0
74051,75052,,0
74052,75053,,0
74053,75054,,0
74054,75055,,0
74055,75056,,0
74056,75057,,0
74057,75058,,0
74058,75059,,0
74059,75060,,0
74060,75061,,0
74061,75062,,0
74062,75063,,0
74063,75064,,0
74064,75065,,0
74065,75066,,0
74066,75067,,0
74067,75068,4.5,2
74068,75069,,0
74069,75070,,0
74070,75071,,0
74071,75072,3.5,2
74072,75073,,0
74073,75074,,0
74074,75075,5.0,0
74075,75076,,0
74076,75077,,0
74077,75078,,0
74078,75079,,0
74079,75080,,0
74080,75081,,0
74081,75082,,0
74082,75083,,0
74083,75084,,0
74084,75085,,0
74085,75086,,0
74086,75087,,0
74087,75088,,0
74088,75089,,0
74089,75090,,0
74090,75091,,0
74091,75092,,0
74092,75093,,0
74093,75094,,0
74094,75095,,0
74095,75096,4.0,4
74096,75097,,0
74097,75098,,0
74098,75099,5.0,0
74099,75100,,0
74100,75101,5.0,2
74101,75102,,0
74102,75103,,0
74103,75104,,0
74104,75105,,0
74105,75106,,0
74106,75107,4.0,2
74107,75108,5.0,0
74108,75109,4.0,4
74109,75110,,0
74110,75111,,0
74111,75112,2.0,0
74112,75113,5.0,3
74113,75114,5.0,2
74114,75115,4.5,3
74115,75116,5.0,7
74116,75117,,0
74117,75118,5.0,2
74118,75119,4.0,0
74119,75120,,0
74120,75121,,0
74121,75122,,0
74122,75123,4.0,0
74123,75124,,0
74124,75125,,0
74125,75126,,0
74126,75127,,0
74127,75128,,0
74128,75129,4.5,3
74129,75130,,0
74130,75131,,0
74131,75132,,0
74132,75133,,0
74133,75134,5.0,0
74134,75135,,0
74135,75136,,0
74136,75137,,0
74137,75138,4.0,0
74138,75139,,0
74139,75140,,0
74140,75141,,0
74141,75142,,0
74142,75143,,0
74143,75144,,0
74144,75145,,0
74145,75146,,0
74146,75147,,0
74147,75148,,0
74148,75149,,0
74149,75150,,0
74150,75151,,0
74151,75152,,0
74152,75153,,0
74153,75154,,0
74154,75155,,0
74155,75156,,0
74156,75157,,0
74157,75158,,0
74158,75159,,0
74159,75160,,0
74160,75161,,0
74161,75162,,0
74162,75163,,0
74163,75164,,0
74164,75165,,0
74165,75166,,0
74166,75167,,0
74167,75168,,0
74168,75169,,0
74169,75170,,0
74170,75171,,0
74171,75172,,0
74172,75173,,0
74173,75174,,0
74174,75175,,0
74175,75176,,0
74176,75177,,0
74177,75178,,0
74178,75179,,0
74179,75180,,0
74180,75181,,0
74181,75182,,0
74182,75183,,0
74183,75184,,0
74184,75185,,0
74185,75186,,0
74186,75187,,0
74187,75188,,0
74188,75189,,0
74189,75190,3.0,0
74190,75191,,0
74191,75192,,0
74192,75193,,0
74193,75194,,0
74194,75195,,0
74195,75196,,0
74196,75197,,0
74197,75198,,0
74198,75199,,0
74199,75200,,0
74200,75201,,0
74201,75202,,0
74202,75203,5.0,0
74203,75204,,0
74204,75205,,0
74205,75206,,0
74206,75207,,0
74207,75208,,0
74208,75209,3.0,0
74209,75210,,0
74210,75211,,0
74211,75212,,0
74212,75213,,0
74213,75214,,0
74214,75215,,0
74215,75216,,0
74216,75217,4.0,0
74217,75218,,0
74218,75219,,0
74219,75220,,0
74220,75221,,0
74221,75222,,0
74222,75223,,0
74223,75224,,0
74224,75225,,0
74225,75226,,0
74226,75227,3.0,0
74227,75228,5.0,0
74228,75229,5.0,0
74229,75230,,0
74230,75231,5.0,0
74231,75232,,0
74232,75233,,0
74233,75234,,0
74234,75235,,0
74235,75236,,0
74236,75237,,0
74237,75238,5.0,0
74238,75239,,0
74239,75240,,0
74240,75241,5.0,0
74241,75242,,0
74242,75243,,0
74243,75244,,0
74244,75245,,0
74245,75246,,0
74246,75247,,0
74247,75248,,0
74248,75249,,0
74249,75250,,0
74250,75251,,0
74251,75252,,0
74252,75253,5.0,0
74253,75254,,0
74254,75255,,0
74255,75256,,0
74256,75257,4.0,0
74257,75258,5.0,0
74258,75259,,0
74259,75260,,0
74260,75261,5.0,0
74261,75262,,0
74262,75263,5.0,0
74263,75264,,0
74264,75265,,0
74265,75266,5.0,0
74266,75267,5.0,0
74267,75268,3.5,3
74268,75269,5.0,0
74269,75270,5.0,2
74270,75271,,0
74271,75272,5.0,0
74272,75273,2.0,0
74273,75274,4.5,14
74274,75275,4.0,0
74275,75276,4.5,3
74276,75277,4.5,3
74277,75278,3.5,3
74278,75279,,0
74279,75280,,0
74280,75281,5.0,0
74281,75282,,0
74282,75283,,0
74283,75284,,0
74284,75285,,0
74285,75286,,0
74286,75287,,0
74287,75288,,0
74288,75289,,0
74289,75290,,0
74290,75291,,0
74291,75292,,0
74292,75293,,0
74293,75294,,0
74294,75295,,0
74295,75296,,0
74296,75297,,0
74297,75298,,0
74298,75299,,0
74299,75300,,0
74300,75301,,0
74301,75302,,0
74302,75303,,0
74303,75304,,0
74304,75305,,0
74305,75306,,0
74306,75307,,0
74307,75308,,0
74308,75309,,0
74309,75310,,0
74310,75311,,0
74311,75312,,0
74312,75313,,0
74313,75314,,0
74314,75315,,0
74315,75316,,0
74316,75317,,0
74317,75318,,0
74318,75319,5.0,0
74319,75320,,0
74320,75321,5.0,0
74321,75322,5.0,0
74322,75323,5.0,0
74323,75324,,0
74324,75325,4.0,0
74325,75326,,0
74326,75327,4.0,2
74327,75328,4.0,4
74328,75329,,0
74329,75330,,0
74330,75331,,0
74331,75332,,0
74332,75333,,0
74333,75334,,0
74334,75335,,0
74335,75336,,0
74336,75337,,0
74337,75338,,0
74338,75339,,0
74339,75340,,0
74340,75341,,0
74341,75342,,0
74342,75343,,0
74343,75344,,0
74344,75345,,0
74345,75346,,0
74346,75347,,0
74347,75348,,0
74348,75349,,0
74349,75350,3.0,9
74350,75351,5.0,2
74351,75352,,0
74352,75353,,0
74353,75354,,0
74354,75355,,0
74355,75356,5.0,0
74356,75357,5.0,0
74357,75358,,0
74358,75359,,0
74359,75360,,0
74360,75361,5.0,0
74361,75362,5.0,2
74362,75363,5.0,0
74363,75364,,0
74364,75365,4.5,7
74365,75366,,0
74366,75367,,0
74367,75368,,0
74368,75369,,0
74369,75370,,0
74370,75371,,0
74371,75372,4.0,0
74372,75373,,0
74373,75374,,0
74374,75375,,0
74375,75376,,0
74376,75377,,0
74377,75378,,0
74378,75379,,0
74379,75380,,0
74380,75381,,0
74381,75382,,0
74382,75383,,0
74383,75384,,0
74384,75385,,0
74385,75386,,0
74386,75387,,0
74387,75388,5.0,0
74388,75389,5.0,0
74389,75390,5.0,0
74390,75391,,0
74391,75392,,0
74392,75393,5.0,0
74393,75394,,0
74394,75395,,0
74395,75396,,0
74396,75397,,0
74397,75398,,0
74398,75399,,0
74399,75400,,0
74400,75401,,0
74401,75402,,0
74402,75403,,0
74403,75404,,0
74404,75405,,0
74405,75406,,0
74406,75407,,0
74407,75408,,0
74408,75409,,0
74409,75410,,0
74410,75411,,0
74411,75412,,0
74412,75413,5.0,5
74413,75414,5.0,2
74414,75415,4.5,5
74415,75416,,0
74416,75417,,0
74417,75418,5.0,0
74418,75419,,0
74419,75420,,0
74420,75421,,0
74421,75422,4.0,2
74422,75423,5.0,0
74423,75424,4.0,2
74424,75425,1.0,0
74425,75426,,0
74426,75427,,0
74427,75428,,0
74428,75429,5.0,0
74429,75430,,0
74430,75431,,0
74431,75432,,0
74432,75433,,0
74433,75434,,0
74434,75435,,0
74435,75436,,0
74436,75437,,0
74437,75438,,0
74438,75439,,0
74439,75440,,0
74440,75441,,0
74441,75442,,0
74442,75443,,0
74443,75444,,0
74444,75445,,0
74445,75446,,0
74446,75447,,0
74447,75448,,0
74448,75449,,0
74449,75450,,0
74450,75451,,0
74451,75452,,0
74452,75453,4.0,0
74453,75454,,0
74454,75455,,0
74455,75456,,0
74456,75457,,0
74457,75458,,0
74458,75459,,0
74459,75460,,0
74460,75461,,0
74461,75462,,0
74462,75463,,0
74463,75464,,0
74464,75465,,0
74465,75466,,0
74466,75467,,0
74467,75468,,0
74468,75469,,0
74469,75470,,0
74470,75471,,0
74471,75472,,0
74472,75473,,0
74473,75474,,0
74474,75475,,0
74475,75476,,0
74476,75477,,0
74477,75478,,0
74478,75479,,0
74479,75480,,0
74480,75481,,0
74481,75482,,0
74482,75483,,0
74483,75484,,0
74484,75485,,0
74485,75486,,0
74486,75487,,0
74487,75488,,0
74488,75489,,0
74489,75490,,0
74490,75491,,0
74491,75492,,0
74492,75493,,0
74493,75494,,0
74494,75495,5.0,0
74495,75496,,0
74496,75497,,0
74497,75498,,0
74498,75499,,0
74499,75500,,0
74500,75501,,0
74501,75502,,0
74502,75503,,0
74503,75504,,0
74504,75505,,0
74505,75506,,0
74506,75507,,0
74507,75508,,0
74508,75509,,0
74509,75510,,0
74510,75511,,0
74511,75512,,0
74512,75513,,0
74513,75514,,0
74514,75515,,0
74515,75516,,0
74516,75517,,0
74517,75518,,0
74518,75519,,0
74519,75520,5.0,0
74520,75521,,0
74521,75522,,0
74522,75523,,0
74523,75524,,0
74524,75525,,0
74525,75526,,0
74526,75527,,0
74527,75528,,0
74528,75529,,0
74529,75530,,0
74530,75531,,0
74531,75532,,0
74532,75533,,0
74533,75534,,0
74534,75535,,0
74535,75536,,0
74536,75537,5.0,0
74537,75538,,0
74538,75539,,0
74539,75540,,0
74540,75541,,0
74541,75542,,0
74542,75543,,0
74543,75544,,0
74544,75545,,0
74545,75546,,0
74546,75547,,0
74547,75548,,0
74548,75549,,0
74549,75550,,0
74550,75551,,0
74551,75552,,0
74552,75553,,0
74553,75554,,0
74554,75555,,0
74555,75556,,0
74556,75557,,0
74557,75558,,0
74558,75559,,0
74559,75560,,0
74560,75561,,0
74561,75562,,0
74562,75563,,0
74563,75564,,0
74564,75565,,0
74565,75566,,0
74566,75567,,0
74567,75568,,0
74568,75569,,0
74569,75570,,0
74570,75571,,0
74571,75572,,0
74572,75573,,0
74573,75574,5.0,0
74574,75575,,0
74575,75576,,0
74576,75577,,0
74577,75578,,0
74578,75579,,0
74579,75580,,0
74580,75581,,0
74581,75582,,0
74582,75583,,0
74583,75584,,0
74584,75585,,0
74585,75586,,0
74586,75587,,0
74587,75588,,0
74588,75589,,0
74589,75590,,0
74590,75591,,0
74591,75592,,0
74592,75593,,0
74593,75594,,0
74594,75595,,0
74595,75596,,0
74596,75597,,0
74597,75598,,0
74598,75599,,0
74599,75600,,0
74600,75601,,0
74601,75602,,0
74602,75603,,0
74603,75604,,0
74604,75605,5.0,0
74605,75606,,0
74606,75607,,0
74607,75608,,0
74608,75609,,0
74609,75610,,0
74610,75611,,0
74611,75612,,0
74612,75613,,0
74613,75614,,0
74614,75615,,0
74615,75616,,0
74616,75617,,0
74617,75618,,0
74618,75619,,0
74619,75620,,0
74620,75621,,0
74621,75622,,0
74622,75623,4.0,0
74623,75624,,0
74624,75625,,0
74625,75626,4.5,2
74626,75627,,0
74627,75628,,0
74628,75629,,0
74629,75630,,0
74630,75631,,0
74631,75632,,0
74632,75633,,0
74633,75634,,0
74634,75635,,0
74635,75636,,0
74636,75637,,0
74637,75638,,0
74638,75639,,0
74639,75640,,0
74640,75641,,0
74641,75642,,0
74642,75643,,0
74643,75644,,0
74644,75645,,0
74645,75646,,0
74646,75647,5.0,2
74647,75648,,0
74648,75649,,0
74649,75650,,0
74650,75651,,0
74651,75652,,0
74652,75653,,0
74653,75654,,0
74654,75655,,0
74655,75656,,0
74656,75657,,0
74657,75658,,0
74658,75659,,0
74659,75660,,0
74660,75661,,0
74661,75662,,0
74662,75663,,0
74663,75664,,0
74664,75665,,0
74665,75666,,0
74666,75667,,0
74667,75668,,0
74668,75669,,0
74669,75670,,0
74670,75671,,0
74671,75672,,0
74672,75673,,0
74673,75674,,0
74674,75675,,0
74675,75676,3.5,2
74676,75677,,0
74677,75678,,0
74678,75679,,0
74679,75680,,0
74680,75681,,0
74681,75682,,0
74682,75683,,0
74683,75684,,0
74684,75685,,0
74685,75686,,0
74686,75687,,0
74687,75688,,0
74688,75689,,0
74689,75690,,0
74690,75691,,0
74691,75692,,0
74692,75693,,0
74693,75694,,0
74694,75695,,0
74695,75696,,0
74696,75697,,0
74697,75698,,0
74698,75699,,0
74699,75700,,0
74700,75701,,0
74701,75702,,0
74702,75703,,0
74703,75704,,0
74704,75705,,0
74705,75706,,0
74706,75707,,0
74707,75708,,0
74708,75709,,0
74709,75710,,0
74710,75711,,0
74711,75712,,0
74712,75713,,0
74713,75714,,0
74714,75715,,0
74715,75716,,0
74716,75717,,0
74717,75718,,0
74718,75719,,0
74719,75720,,0
74720,75721,,0
74721,75722,,0
74722,75723,,0
74723,75724,,0
74724,75725,2.0,0
74725,75726,,0
74726,75727,3.0,0
74727,75728,4.0,0
74728,75729,,0
74729,75730,,0
74730,75731,,0
74731,75732,,0
74732,75733,,0
74733,75734,,0
74734,75735,,0
74735,75736,,0
74736,75737,,0
74737,75738,,0
74738,75739,,0
74739,75740,,0
74740,75741,,0
74741,75742,,0
74742,75743,,0
74743,75744,,0
74744,75745,,0
74745,75746,,0
74746,75747,,0
74747,75748,,0
74748,75749,,0
74749,75750,,0
74750,75751,,0
74751,75752,5.0,0
74752,75753,,0
74753,75754,3.0,0
74754,75755,,0
74755,75756,,0
74756,75757,,0
74757,75758,,0
74758,75759,,0
74759,75760,,0
74760,75761,,0
74761,75762,,0
74762,75763,,0
74763,75764,,0
74764,75765,,0
74765,75766,,0
74766,75767,,0
74767,75768,,0
74768,75769,5.0,0
74769,75770,,0
74770,75771,,0
74771,75772,,0
74772,75773,,0
74773,75774,,0
74774,75775,,0
74775,75776,,0
74776,75777,,0
74777,75778,,0
74778,75779,,0
74779,75780,,0
74780,75781,,0
74781,75782,,0
74782,75783,,0
74783,75784,,0
74784,75785,,0
74785,75786,,0
74786,75787,,0
74787,75788,,0
74788,75789,,0
74789,75790,,0
74790,75791,,0
74791,75792,,0
74792,75793,,0
74793,75794,,0
74794,75795,,0
74795,75796,,0
74796,75797,,0
74797,75798,,0
74798,75799,5.0,0
74799,75800,,0
74800,75801,,0
74801,75802,,0
74802,75803,,0
74803,75804,,0
74804,75805,,0
74805,75806,,0
74806,75807,,0
74807,75808,,0
74808,75809,,0
74809,75810,,0
74810,75811,,0
74811,75812,,0
74812,75813,,0
74813,75814,,0
74814,75815,,0
74815,75816,,0
74816,75817,,0
74817,75818,,0
74818,75819,,0
74819,75820,,0
74820,75821,,0
74821,75822,,0
74822,75823,,0
74823,75824,,0
74824,75825,,0
74825,75826,,0
